transport_id,module,objects_changed,lines_changed,conflicts,history_failures,transport_stage,change_request_status,risk_level
TR08826,MM,1,107,0,0,Production,Pending,MEDIUM
TR08827,HR,5,240,2,4,Quality,Pending,HIGH
TR08828,MM,1,118,2,1,Production,Rejected,HIGH
TR08829,HR,4,158,0,3,Quality,Pending,HIGH
TR08830,FI,3,27,0,1,Development,Approved,LOW
TR08831,FI,4,174,0,4,Quality,Rejected,HIGH
TR08832,FI,1,198,1,4,Production,Rejected,HIGH
TR08833,FI,6,189,2,3,Quality,Pending,HIGH
TR08834,FI,3,155,1,3,Quality,Rejected,HIGH
TR08835,HR,6,89,1,4,Production,Pending,HIGH
TR08836,FI,5,173,1,1,Development,Rejected,HIGH
TR08837,SD,6,108,1,1,Production,Pending,MEDIUM
TR08838,HR,4,246,1,2,Production,Pending,MEDIUM
TR08839,MM,2,42,0,1,Production,Approved,LOW
TR08840,MM,4,68,0,1,Quality,Rejected,LOW
TR08841,HR,2,299,1,1,Quality,Approved,MEDIUM
TR08842,MM,1,168,1,2,Production,Approved,MEDIUM
TR08843,HR,2,37,0,0,Production,Approved,LOW
TR08844,MM,3,99,0,1,Quality,Pending,MEDIUM
TR08845,SD,6,150,1,0,Quality,Pending,MEDIUM
TR08846,SD,1,154,1,2,Production,Approved,MEDIUM
TR08847,FI,5,279,2,0,Development,Approved,HIGH
TR08848,MM,3,131,2,4,Development,Rejected,HIGH
TR08849,SD,2,244,0,0,Development,Pending,MEDIUM
TR08850,FI,5,274,0,0,Quality,Approved,HIGH
TR08851,FI,5,220,1,4,Development,Pending,HIGH
TR08852,FI,2,206,0,0,Development,Pending,HIGH
TR08853,MM,6,267,0,1,Quality,Pending,MEDIUM
TR08854,SD,4,194,1,2,Quality,Rejected,MEDIUM
TR08855,FI,2,258,1,0,Development,Rejected,HIGH
TR08856,MM,3,85,1,4,Quality,Approved,HIGH
TR08857,HR,3,152,2,0,Quality,Rejected,HIGH
TR08858,FI,2,225,2,3,Production,Approved,HIGH
TR08859,FI,2,115,1,2,Production,Rejected,MEDIUM
TR08860,HR,1,63,0,3,Quality,Pending,HIGH
TR08861,MM,6,257,0,4,Quality,Pending,HIGH
TR08862,FI,2,140,0,3,Development,Approved,HIGH
TR08863,MM,1,283,1,4,Development,Rejected,HIGH
TR08864,HR,5,206,1,4,Production,Pending,HIGH
TR08865,MM,4,119,0,4,Production,Rejected,HIGH
TR08866,SD,1,294,2,2,Quality,Rejected,HIGH
TR08867,SD,4,269,1,2,Development,Approved,MEDIUM
TR08868,SD,3,251,0,4,Production,Pending,HIGH
TR08869,HR,4,146,2,4,Quality,Pending,HIGH
TR08870,FI,2,260,2,1,Production,Approved,HIGH
TR08871,SD,4,283,2,1,Development,Approved,HIGH
TR08872,HR,6,169,0,0,Production,Rejected,MEDIUM
TR08873,FI,1,74,0,0,Production,Pending,LOW
TR08874,HR,6,206,1,2,Quality,Approved,MEDIUM
TR08875,SD,6,72,2,0,Development,Pending,HIGH
TR08876,MM,4,28,2,1,Development,Approved,HIGH
TR08877,HR,6,116,0,1,Development,Pending,MEDIUM
TR08878,SD,2,55,0,1,Development,Pending,LOW
TR08879,MM,3,116,0,0,Development,Rejected,MEDIUM
TR08880,HR,6,32,0,0,Production,Pending,LOW
TR08881,MM,1,108,0,1,Development,Rejected,MEDIUM
TR08882,FI,3,192,0,3,Development,Rejected,HIGH
TR08883,SD,2,234,2,4,Quality,Approved,HIGH
TR08884,FI,6,198,1,3,Quality,Approved,HIGH
TR08885,FI,1,45,0,1,Quality,Approved,LOW
TR08886,HR,1,180,0,4,Development,Approved,HIGH
TR08887,HR,5,206,2,2,Development,Approved,HIGH
TR08888,MM,1,205,2,3,Production,Approved,HIGH
TR08889,HR,1,123,2,1,Production,Pending,HIGH
TR08890,MM,1,176,1,2,Development,Pending,MEDIUM
TR08891,SD,6,238,0,4,Quality,Approved,HIGH
TR08892,FI,3,155,0,1,Development,Rejected,HIGH
TR08893,HR,3,235,0,0,Quality,Approved,MEDIUM
TR08894,MM,1,242,2,2,Production,Approved,HIGH
TR08895,FI,6,92,1,0,Production,Pending,MEDIUM
TR08896,HR,3,197,2,1,Development,Pending,HIGH
TR08897,FI,4,215,2,4,Production,Rejected,HIGH
TR08898,FI,6,56,0,2,Production,Rejected,LOW
TR08899,SD,1,115,2,1,Development,Pending,HIGH
TR08900,SD,1,285,0,0,Production,Pending,MEDIUM
TR08901,SD,2,281,2,1,Quality,Pending,HIGH
TR08902,SD,6,59,2,0,Production,Rejected,HIGH
TR08903,HR,3,272,2,4,Development,Rejected,HIGH
TR08904,HR,2,31,2,3,Production,Pending,HIGH
TR08905,HR,6,129,0,0,Quality,Pending,MEDIUM
TR08906,SD,3,249,1,3,Quality,Approved,HIGH
TR08907,MM,3,274,2,1,Quality,Pending,HIGH
TR08908,FI,2,144,2,1,Quality,Rejected,HIGH
TR08909,HR,3,247,2,3,Quality,Pending,HIGH
TR08910,FI,3,53,0,0,Development,Approved,LOW
TR08911,MM,3,148,1,3,Quality,Pending,HIGH
TR08912,MM,2,241,0,2,Development,Rejected,MEDIUM
TR08913,MM,6,259,0,0,Development,Pending,MEDIUM
TR08914,MM,1,237,1,4,Quality,Rejected,HIGH
TR08915,SD,4,219,0,3,Development,Approved,HIGH
TR08916,HR,6,277,2,4,Production,Pending,HIGH
TR08917,MM,1,140,2,2,Development,Approved,HIGH
TR08918,FI,2,161,1,0,Quality,Pending,HIGH
TR08919,FI,2,83,2,0,Development,Approved,HIGH
TR08920,HR,3,116,0,3,Development,Rejected,HIGH
TR08921,MM,6,246,0,1,Production,Pending,MEDIUM
TR08922,MM,5,149,0,1,Production,Approved,MEDIUM
TR08923,MM,2,171,0,1,Production,Pending,MEDIUM
TR08924,FI,2,124,0,3,Production,Approved,HIGH
TR08925,SD,6,259,0,2,Quality,Approved,MEDIUM
TR08926,FI,2,116,2,0,Production,Pending,HIGH
TR08927,FI,3,285,2,1,Production,Rejected,HIGH
TR08928,FI,5,28,2,3,Quality,Rejected,HIGH
TR08929,MM,1,245,2,4,Development,Rejected,HIGH
TR08930,MM,2,180,0,0,Development,Pending,MEDIUM
TR08931,FI,3,129,0,4,Quality,Approved,HIGH
TR08932,SD,6,103,1,0,Development,Approved,MEDIUM
TR08933,FI,6,107,0,1,Production,Pending,MEDIUM
TR08934,SD,2,290,0,2,Quality,Pending,MEDIUM
TR08935,FI,4,191,2,0,Production,Rejected,HIGH
TR08936,HR,1,124,0,2,Quality,Rejected,MEDIUM
TR08937,FI,4,32,1,0,Quality,Approved,MEDIUM
TR08938,SD,3,209,1,0,Production,Rejected,MEDIUM
TR08939,MM,4,47,2,4,Production,Approved,HIGH
TR08940,MM,2,123,0,0,Quality,Pending,MEDIUM
TR08941,FI,6,183,2,3,Production,Approved,HIGH
TR08942,FI,3,41,2,4,Quality,Approved,HIGH
TR08943,MM,6,300,0,0,Development,Pending,MEDIUM
TR08944,HR,6,76,0,3,Quality,Rejected,HIGH
TR08945,SD,2,168,1,1,Production,Rejected,MEDIUM
TR08946,MM,5,260,2,1,Production,Pending,HIGH
TR08947,FI,1,97,0,3,Quality,Pending,HIGH
TR08948,FI,2,171,1,3,Production,Pending,HIGH
TR08949,SD,4,213,2,0,Development,Pending,HIGH
TR08950,HR,1,221,0,1,Production,Approved,MEDIUM
TR08951,HR,3,148,1,3,Development,Pending,HIGH
TR08952,HR,2,88,2,4,Quality,Rejected,HIGH
TR08953,HR,6,231,1,3,Development,Approved,HIGH
TR08954,SD,2,294,0,0,Development,Pending,MEDIUM
TR08955,FI,5,252,2,4,Production,Rejected,HIGH
TR08956,SD,2,28,2,0,Development,Approved,HIGH
TR08957,HR,3,170,2,0,Production,Approved,HIGH
TR08958,MM,4,297,0,3,Production,Approved,HIGH
TR08959,FI,4,88,2,1,Quality,Approved,HIGH
TR08960,MM,1,78,1,3,Production,Approved,HIGH
TR08961,HR,1,72,1,2,Development,Pending,MEDIUM
TR08962,HR,6,176,1,3,Quality,Approved,HIGH
TR08963,HR,3,149,1,2,Development,Pending,MEDIUM
TR08964,SD,2,261,2,4,Quality,Pending,HIGH
TR08965,MM,5,126,1,1,Quality,Rejected,MEDIUM
TR08966,SD,6,166,2,0,Development,Rejected,HIGH
TR08967,HR,5,184,2,3,Development,Rejected,HIGH
TR08968,HR,5,192,1,0,Development,Rejected,MEDIUM
TR08969,MM,3,120,2,0,Development,Pending,HIGH
TR08970,HR,2,201,1,3,Production,Approved,HIGH
TR08971,FI,2,50,1,4,Quality,Approved,HIGH
TR08972,FI,2,80,0,2,Quality,Pending,LOW
TR08973,MM,1,230,1,2,Quality,Rejected,MEDIUM
TR08974,HR,3,37,2,0,Production,Rejected,HIGH
TR08975,FI,2,49,0,4,Development,Approved,HIGH
TR08976,SD,5,28,1,2,Quality,Pending,MEDIUM
TR08977,SD,5,37,1,4,Quality,Pending,HIGH
TR08978,SD,4,40,1,4,Development,Approved,HIGH
TR08979,MM,6,130,1,2,Quality,Rejected,MEDIUM
TR08980,MM,3,169,1,0,Production,Pending,MEDIUM
TR08981,MM,5,58,0,3,Development,Approved,HIGH
TR08982,HR,3,289,1,1,Production,Pending,MEDIUM
TR08983,FI,4,44,2,1,Quality,Pending,HIGH
TR08984,FI,2,34,0,1,Development,Rejected,LOW
TR08985,SD,6,27,2,2,Production,Rejected,HIGH
TR08986,MM,3,175,0,2,Production,Rejected,MEDIUM
TR08987,HR,6,248,1,4,Production,Pending,HIGH
TR08988,MM,2,79,1,1,Development,Approved,MEDIUM
TR08989,SD,5,299,2,1,Production,Approved,HIGH
TR08990,FI,5,12,2,1,Development,Pending,HIGH
TR08991,HR,3,45,1,1,Production,Pending,MEDIUM
TR08992,MM,4,225,1,4,Development,Approved,HIGH
TR08993,FI,6,78,0,1,Development,Approved,LOW
TR08994,HR,2,244,0,4,Quality,Pending,HIGH
TR08995,FI,3,266,1,0,Quality,Rejected,HIGH
TR08996,SD,5,185,2,4,Production,Pending,HIGH
TR08997,HR,3,188,2,2,Development,Rejected,HIGH
TR08998,HR,6,158,2,2,Production,Rejected,HIGH
TR08999,FI,5,235,2,2,Development,Rejected,HIGH
TR09000,SD,5,81,1,2,Quality,Rejected,MEDIUM
TR09001,FI,4,291,2,1,Production,Pending,HIGH
TR09002,FI,1,66,1,2,Development,Pending,MEDIUM
TR09003,FI,2,86,1,3,Quality,Pending,HIGH
TR09004,SD,3,125,2,2,Production,Approved,HIGH
TR09005,MM,2,19,1,1,Production,Pending,MEDIUM
TR09006,SD,3,144,0,2,Production,Approved,MEDIUM
TR09007,SD,1,57,1,4,Development,Rejected,HIGH
TR09008,MM,6,192,0,2,Quality,Pending,MEDIUM
TR09009,HR,1,181,0,0,Development,Rejected,MEDIUM
TR09010,MM,3,290,2,0,Production,Rejected,HIGH
TR09011,SD,5,286,1,2,Production,Pending,MEDIUM
TR09012,FI,4,107,0,0,Production,Rejected,MEDIUM
TR09013,MM,5,261,2,3,Development,Pending,HIGH
TR09014,FI,6,70,2,4,Production,Approved,HIGH
TR09015,FI,6,137,0,3,Development,Approved,HIGH
TR09016,FI,3,194,1,1,Development,Rejected,HIGH
TR09017,HR,3,139,2,0,Development,Approved,HIGH
TR09018,MM,6,252,0,0,Quality,Rejected,MEDIUM
TR09019,SD,5,292,0,0,Production,Approved,MEDIUM
TR09020,SD,3,219,2,2,Production,Approved,HIGH
TR09021,HR,3,273,1,2,Production,Rejected,MEDIUM
TR09022,FI,2,293,1,3,Production,Approved,HIGH
TR09023,SD,6,158,0,0,Production,Approved,MEDIUM
TR09024,SD,6,243,0,1,Quality,Approved,MEDIUM
TR09025,HR,4,24,2,4,Quality,Approved,HIGH
TR09026,SD,4,71,1,2,Quality,Pending,MEDIUM
TR09027,FI,3,252,1,0,Development,Pending,HIGH
TR09028,FI,3,113,1,4,Production,Rejected,HIGH
TR09029,SD,2,165,2,4,Quality,Rejected,HIGH
TR09030,FI,6,297,2,4,Quality,Approved,HIGH
TR09031,FI,6,264,0,0,Development,Rejected,HIGH
TR09032,FI,1,260,0,2,Development,Pending,HIGH
TR09033,HR,3,226,0,0,Development,Pending,MEDIUM
TR09034,MM,2,41,0,4,Quality,Rejected,HIGH
TR09035,FI,2,36,2,1,Development,Approved,HIGH
TR09036,SD,3,269,2,1,Quality,Pending,HIGH
TR09037,HR,5,287,2,3,Production,Approved,HIGH
TR09038,FI,1,14,0,1,Production,Rejected,LOW
TR09039,HR,2,84,0,0,Development,Pending,MEDIUM
TR09040,FI,4,287,2,2,Quality,Pending,HIGH
TR09041,HR,3,232,2,2,Development,Pending,HIGH
TR09042,FI,4,167,2,1,Quality,Approved,HIGH
TR09043,FI,4,92,1,3,Production,Approved,HIGH
TR09044,MM,3,272,1,4,Development,Approved,HIGH
TR09045,HR,2,55,0,0,Production,Rejected,LOW
TR09046,HR,4,160,0,2,Production,Rejected,MEDIUM
TR09047,SD,4,62,0,1,Production,Approved,LOW
TR09048,HR,3,39,0,3,Development,Rejected,HIGH
TR09049,MM,5,272,1,2,Development,Rejected,MEDIUM
TR09050,SD,5,54,0,2,Quality,Rejected,LOW
TR09051,FI,6,212,2,1,Development,Approved,HIGH
TR09052,SD,6,55,2,4,Quality,Approved,HIGH
TR09053,HR,6,244,0,1,Development,Approved,MEDIUM
TR09054,SD,3,105,2,3,Development,Approved,HIGH
TR09055,MM,1,138,0,2,Development,Rejected,MEDIUM
TR09056,HR,3,285,2,4,Development,Approved,HIGH
TR09057,MM,1,134,0,0,Development,Approved,MEDIUM
TR09058,SD,4,174,0,1,Quality,Rejected,MEDIUM
TR09059,MM,6,84,1,2,Quality,Pending,MEDIUM
TR09060,HR,4,106,0,1,Development,Approved,MEDIUM
TR09061,SD,5,156,1,1,Production,Pending,MEDIUM
TR09062,FI,5,11,1,2,Development,Approved,MEDIUM
TR09063,FI,3,235,1,4,Development,Approved,HIGH
TR09064,SD,1,29,1,2,Quality,Rejected,MEDIUM
TR09065,FI,4,153,2,3,Production,Pending,HIGH
TR09066,MM,2,260,1,3,Development,Pending,HIGH
TR09067,HR,3,110,1,3,Quality,Pending,HIGH
TR09068,MM,4,291,2,2,Development,Approved,HIGH
TR09069,HR,6,177,2,0,Development,Pending,HIGH
TR09070,MM,1,166,2,1,Quality,Approved,HIGH
TR09071,HR,3,133,0,3,Quality,Approved,HIGH
TR09072,HR,3,127,1,2,Development,Approved,MEDIUM
TR09073,SD,6,209,0,3,Production,Rejected,HIGH
TR09074,FI,6,125,1,1,Production,Pending,HIGH
TR09075,HR,5,50,1,3,Development,Pending,HIGH
TR09076,FI,4,229,1,1,Development,Approved,HIGH
TR09077,FI,2,235,2,0,Production,Pending,HIGH
TR09078,SD,4,209,0,1,Quality,Approved,MEDIUM
TR09079,HR,1,250,1,4,Development,Pending,HIGH
TR09080,MM,4,208,1,2,Quality,Pending,MEDIUM
TR09081,HR,6,155,1,2,Quality,Rejected,MEDIUM
TR09082,FI,3,121,2,0,Production,Pending,HIGH
TR09083,MM,6,296,2,1,Production,Approved,HIGH
TR09084,FI,3,293,1,2,Production,Pending,HIGH
TR09085,HR,2,205,1,1,Development,Rejected,MEDIUM
TR09086,MM,1,241,1,2,Quality,Pending,MEDIUM
TR09087,MM,2,111,2,4,Development,Approved,HIGH
TR09088,FI,3,101,1,4,Development,Pending,HIGH
TR09089,HR,3,172,1,3,Development,Approved,HIGH
TR09090,SD,4,266,0,2,Quality,Approved,MEDIUM
TR09091,HR,5,168,2,4,Development,Rejected,HIGH
TR09092,HR,4,70,0,1,Development,Pending,LOW
TR09093,MM,3,37,0,0,Quality,Approved,LOW
TR09094,HR,3,203,1,3,Quality,Approved,HIGH
TR09095,SD,6,193,1,1,Production,Approved,MEDIUM
TR09096,HR,4,217,2,3,Quality,Pending,HIGH
TR09097,HR,4,42,2,3,Development,Approved,HIGH
TR09098,MM,3,20,1,0,Quality,Rejected,MEDIUM
TR09099,MM,6,189,2,3,Production,Approved,HIGH
TR09100,SD,6,131,2,0,Production,Rejected,HIGH
TR09101,SD,5,189,0,0,Quality,Pending,MEDIUM
TR09102,HR,1,79,1,1,Development,Approved,MEDIUM
TR09103,MM,2,98,1,4,Quality,Rejected,HIGH
TR09104,FI,2,11,0,4,Development,Pending,HIGH
TR09105,HR,1,200,0,3,Development,Rejected,HIGH
TR09106,HR,6,74,1,1,Development,Rejected,MEDIUM
TR09107,HR,3,200,1,4,Quality,Pending,HIGH
TR09108,SD,5,53,1,1,Quality,Pending,MEDIUM
TR09109,SD,1,102,0,0,Production,Approved,MEDIUM
TR09110,HR,6,242,0,0,Production,Pending,MEDIUM
TR09111,MM,4,185,2,4,Quality,Rejected,HIGH
TR09112,MM,4,235,1,1,Production,Approved,MEDIUM
TR09113,SD,6,171,1,2,Development,Rejected,MEDIUM
TR09114,FI,1,177,0,3,Quality,Approved,HIGH
TR09115,SD,3,210,1,4,Development,Approved,HIGH
TR09116,FI,4,218,2,2,Quality,Approved,HIGH
TR09117,SD,4,278,1,2,Quality,Approved,MEDIUM
TR09118,SD,4,155,0,0,Quality,Pending,MEDIUM
TR09119,FI,5,56,1,3,Development,Approved,HIGH
TR09120,MM,2,71,0,2,Quality,Approved,LOW
TR09121,SD,6,132,0,1,Production,Approved,MEDIUM
TR09122,SD,4,244,0,4,Production,Rejected,HIGH
TR09123,SD,5,289,2,3,Development,Approved,HIGH
TR09124,MM,5,109,1,4,Development,Rejected,HIGH
TR09125,SD,6,22,2,1,Quality,Pending,HIGH
TR09126,FI,3,71,0,3,Quality,Rejected,HIGH
TR09127,HR,6,50,0,3,Quality,Approved,HIGH
TR09128,MM,4,214,0,0,Quality,Rejected,MEDIUM
TR09129,SD,6,153,1,1,Quality,Rejected,MEDIUM
TR09130,HR,3,10,0,4,Production,Pending,HIGH
TR09131,MM,1,214,2,4,Production,Pending,HIGH
TR09132,SD,3,49,1,2,Development,Pending,MEDIUM
TR09133,FI,1,270,2,1,Quality,Pending,HIGH
TR09134,MM,6,136,1,1,Production,Approved,MEDIUM
TR09135,MM,5,228,0,2,Development,Rejected,MEDIUM
TR09136,HR,5,73,1,1,Development,Pending,MEDIUM
TR09137,FI,2,40,1,4,Quality,Pending,HIGH
TR09138,HR,1,178,2,4,Production,Pending,HIGH
TR09139,MM,3,282,2,0,Quality,Approved,HIGH
TR09140,FI,3,90,1,4,Production,Pending,HIGH
TR09141,SD,4,284,1,3,Development,Pending,HIGH
TR09142,MM,2,142,0,0,Quality,Approved,MEDIUM
TR09143,SD,4,236,1,1,Development,Pending,MEDIUM
TR09144,HR,6,118,2,2,Development,Pending,HIGH
TR09145,FI,4,49,2,1,Development,Approved,HIGH
TR09146,HR,5,18,0,3,Production,Pending,HIGH
TR09147,FI,5,48,1,2,Quality,Approved,MEDIUM
TR09148,FI,6,277,1,1,Production,Approved,HIGH
TR09149,MM,1,212,0,0,Quality,Pending,MEDIUM
TR09150,HR,3,136,2,2,Development,Rejected,HIGH
TR09151,HR,4,195,0,2,Development,Approved,MEDIUM
TR09152,SD,1,234,0,1,Quality,Rejected,MEDIUM
TR09153,HR,3,72,1,0,Production,Rejected,MEDIUM
TR09154,FI,4,293,2,3,Production,Approved,HIGH
TR09155,HR,3,218,1,0,Development,Rejected,MEDIUM
TR09156,FI,3,187,1,1,Development,Pending,HIGH
TR09157,HR,2,35,2,2,Production,Pending,HIGH
TR09158,MM,1,58,1,4,Development,Pending,HIGH
TR09159,HR,1,288,1,2,Quality,Pending,MEDIUM
TR09160,FI,4,235,1,1,Development,Pending,HIGH
TR09161,MM,6,71,1,2,Development,Rejected,MEDIUM
TR09162,SD,4,40,0,3,Production,Approved,HIGH
TR09163,MM,6,206,0,3,Development,Rejected,HIGH
TR09164,MM,1,23,2,1,Development,Rejected,HIGH
TR09165,MM,1,274,2,2,Production,Rejected,HIGH
TR09166,SD,3,195,2,1,Quality,Pending,HIGH
TR09167,SD,4,298,1,4,Quality,Rejected,HIGH
TR09168,HR,4,150,1,3,Quality,Rejected,HIGH
TR09169,MM,3,95,1,0,Quality,Pending,MEDIUM
TR09170,HR,3,157,0,2,Development,Pending,MEDIUM
TR09171,HR,4,288,2,4,Development,Rejected,HIGH
TR09172,SD,2,263,0,0,Development,Approved,MEDIUM
TR09173,MM,2,171,2,2,Quality,Pending,HIGH
TR09174,FI,3,63,1,0,Quality,Approved,MEDIUM
TR09175,HR,2,20,0,1,Production,Pending,LOW
TR09176,MM,1,185,0,1,Development,Approved,MEDIUM
TR09177,HR,4,223,1,2,Development,Approved,MEDIUM
TR09178,FI,2,210,1,4,Quality,Approved,HIGH
TR09179,MM,6,123,0,1,Quality,Pending,MEDIUM
TR09180,SD,6,276,2,2,Quality,Approved,HIGH
TR09181,MM,4,65,1,2,Quality,Rejected,MEDIUM
TR09182,SD,2,262,1,0,Quality,Rejected,MEDIUM
TR09183,FI,1,245,2,3,Quality,Pending,HIGH
TR09184,HR,6,281,1,3,Production,Pending,HIGH
TR09185,FI,2,14,1,2,Quality,Approved,MEDIUM
TR09186,HR,3,222,0,2,Production,Approved,MEDIUM
TR09187,FI,3,272,1,0,Quality,Pending,HIGH
TR09188,FI,3,191,1,2,Quality,Pending,HIGH
TR09189,MM,6,195,1,3,Production,Approved,HIGH
TR09190,SD,2,142,2,3,Development,Pending,HIGH
TR09191,HR,5,161,0,2,Production,Approved,MEDIUM
TR09192,HR,5,197,2,0,Quality,Rejected,HIGH
TR09193,HR,6,147,1,1,Development,Approved,MEDIUM
TR09194,SD,2,110,2,4,Development,Pending,HIGH
TR09195,MM,6,104,1,1,Development,Approved,MEDIUM
TR09196,MM,1,177,0,2,Production,Pending,MEDIUM
TR09197,FI,4,165,0,0,Production,Rejected,HIGH
TR09198,HR,6,47,1,1,Production,Pending,MEDIUM
TR09199,SD,4,145,1,2,Development,Pending,MEDIUM
TR09200,FI,2,177,1,4,Production,Rejected,HIGH
TR09201,FI,4,178,0,0,Quality,Rejected,HIGH
TR09202,FI,4,97,2,2,Quality,Approved,HIGH
TR09203,HR,5,272,0,2,Development,Approved,MEDIUM
TR09204,SD,2,256,1,4,Development,Approved,HIGH
TR09205,HR,4,178,0,3,Quality,Pending,HIGH
TR09206,FI,1,209,0,2,Production,Rejected,HIGH
TR09207,MM,1,94,2,0,Quality,Approved,HIGH
TR09208,MM,5,151,0,2,Quality,Approved,MEDIUM
TR09209,FI,3,274,0,3,Development,Approved,HIGH
TR09210,SD,4,254,1,3,Production,Approved,HIGH
TR09211,MM,1,139,2,4,Production,Rejected,HIGH
TR09212,SD,4,226,0,3,Production,Rejected,HIGH
TR09213,MM,4,111,2,0,Development,Pending,HIGH
TR09214,HR,4,19,0,0,Production,Approved,LOW
TR09215,FI,2,248,1,2,Production,Rejected,HIGH
TR09216,SD,4,276,1,0,Quality,Approved,MEDIUM
TR09217,HR,6,69,1,0,Production,Approved,MEDIUM
TR09218,FI,2,20,1,3,Production,Approved,HIGH
TR09219,FI,4,243,2,0,Production,Approved,HIGH
TR09220,HR,3,289,0,4,Production,Rejected,HIGH
TR09221,FI,5,271,1,4,Quality,Rejected,HIGH
TR09222,SD,3,79,1,1,Development,Pending,MEDIUM
TR09223,MM,5,158,1,1,Development,Pending,MEDIUM
TR09224,SD,4,299,1,4,Quality,Approved,HIGH
TR09225,HR,5,114,1,4,Quality,Approved,HIGH
TR09226,HR,3,119,1,0,Development,Pending,MEDIUM
TR09227,HR,3,75,2,0,Production,Pending,HIGH
TR09228,FI,2,33,1,0,Production,Pending,MEDIUM
TR09229,HR,5,92,0,3,Development,Approved,HIGH
TR09230,SD,4,235,2,1,Quality,Approved,HIGH
TR09231,FI,1,60,1,3,Development,Approved,HIGH
TR09232,HR,3,144,1,0,Production,Rejected,MEDIUM
TR09233,SD,6,221,0,1,Production,Approved,MEDIUM
TR09234,SD,6,233,2,0,Quality,Approved,HIGH
TR09235,FI,1,296,0,1,Development,Approved,HIGH
TR09236,HR,4,194,1,3,Production,Rejected,HIGH
TR09237,FI,5,174,2,3,Quality,Rejected,HIGH
TR09238,FI,2,72,0,2,Production,Rejected,LOW
TR09239,HR,6,92,0,4,Development,Pending,HIGH
TR09240,SD,5,250,2,3,Quality,Pending,HIGH
TR09241,SD,4,102,2,2,Production,Pending,HIGH
TR09242,FI,4,206,0,2,Quality,Approved,HIGH
TR09243,SD,4,268,2,2,Quality,Approved,HIGH
TR09244,SD,3,124,0,4,Quality,Pending,HIGH
TR09245,FI,1,282,2,0,Quality,Rejected,HIGH
TR09246,HR,4,39,2,0,Quality,Rejected,HIGH
TR09247,MM,4,150,1,0,Development,Approved,MEDIUM
TR09248,FI,2,33,1,2,Production,Approved,MEDIUM
TR09249,SD,2,242,1,1,Development,Pending,MEDIUM
TR09250,HR,5,286,2,0,Development,Rejected,HIGH
TR09251,SD,6,24,0,4,Development,Approved,HIGH
TR09252,MM,1,46,2,1,Development,Rejected,HIGH
TR09253,MM,2,128,1,4,Development,Approved,HIGH
TR09254,SD,2,286,2,4,Production,Approved,HIGH
TR09255,FI,5,155,2,4,Production,Rejected,HIGH
TR09256,FI,5,185,1,3,Quality,Rejected,HIGH
TR09257,SD,5,184,1,2,Quality,Pending,MEDIUM
TR09258,FI,1,194,0,0,Quality,Pending,HIGH
TR09259,HR,3,151,0,3,Quality,Rejected,HIGH
TR09260,MM,2,244,0,0,Production,Approved,MEDIUM
TR09261,HR,5,283,2,0,Development,Rejected,HIGH
TR09262,HR,5,219,0,2,Development,Pending,MEDIUM
TR09263,SD,1,283,0,4,Development,Pending,HIGH
TR09264,MM,2,37,2,2,Quality,Pending,HIGH
TR09265,FI,2,146,0,2,Development,Approved,HIGH
TR09266,SD,5,27,2,0,Development,Pending,HIGH
TR09267,MM,4,180,2,3,Production,Pending,HIGH
TR09268,SD,2,248,0,0,Development,Pending,MEDIUM
TR09269,FI,1,27,2,1,Production,Approved,HIGH
TR09270,SD,4,177,1,2,Development,Rejected,MEDIUM
TR09271,FI,1,275,2,2,Development,Approved,HIGH
TR09272,HR,6,145,2,0,Quality,Rejected,HIGH
TR09273,HR,6,229,1,4,Quality,Pending,HIGH
TR09274,FI,1,45,1,4,Development,Approved,HIGH
TR09275,SD,1,275,2,0,Quality,Approved,HIGH
TR09276,FI,3,181,0,1,Production,Approved,HIGH
TR09277,SD,4,100,0,4,Development,Approved,HIGH
TR09278,SD,4,42,1,4,Production,Approved,HIGH
TR09279,HR,2,92,0,3,Development,Pending,HIGH
TR09280,HR,4,143,0,2,Production,Approved,MEDIUM
TR09281,MM,6,142,2,3,Production,Approved,HIGH
TR09282,SD,5,222,1,3,Quality,Pending,HIGH
TR09283,HR,3,192,2,3,Quality,Approved,HIGH
TR09284,HR,3,68,1,3,Development,Approved,HIGH
TR09285,SD,6,198,2,0,Development,Rejected,HIGH
TR09286,HR,1,167,1,3,Production,Pending,HIGH
TR09287,FI,5,150,1,0,Quality,Rejected,HIGH
TR09288,SD,6,250,2,1,Development,Rejected,HIGH
TR09289,HR,3,222,0,0,Production,Approved,MEDIUM
TR09290,FI,5,226,1,0,Quality,Rejected,HIGH
TR09291,FI,2,115,0,0,Development,Pending,MEDIUM
TR09292,HR,3,123,0,0,Development,Approved,MEDIUM
TR09293,SD,4,100,0,1,Quality,Pending,MEDIUM
TR09294,HR,1,252,2,2,Production,Approved,HIGH
TR09295,HR,6,101,1,3,Production,Rejected,HIGH
TR09296,MM,1,293,2,1,Quality,Pending,HIGH
TR09297,HR,1,63,0,2,Production,Approved,LOW
TR09298,FI,2,173,1,2,Development,Rejected,HIGH
TR09299,SD,6,98,1,2,Quality,Pending,MEDIUM
TR09300,FI,4,295,1,1,Quality,Pending,HIGH
TR09301,FI,3,25,1,2,Quality,Approved,MEDIUM
TR09302,SD,5,14,1,3,Production,Rejected,HIGH
